t,ball_x,ball_z,ball_vx,ball_vz,ee_x,ee_z
0.19583333333333353,0.6520814771560786,2.695968536975106,-1.75657765081647,0.05219219729472643,3.0531133177191805e-16,1.9277513392987262
0.2000000000000002,0.6447657671556615,2.696015592024736,-1.7557704001001102,0.011293211911196713,3.0531133177191805e-16,1.9578345718219923
0.20416666666666689,0.6374534172689648,2.6958923129619294,-1.7549639728071975,-0.029586975073564677,2.7755575615628914e-16,1.9818921959219165
0.20833333333333356,0.6301444252295417,2.695598778009142,-1.7541580894615256,-0.07044838866904012,2.7755575615628914e-16,1.9968038580642862
0.21250000000000024,0.62283878993253,2.695135065365808,-1.7533524712828272,-0.11129103440011033,2.7755575615628914e-16,1.9991837041001694
0.21666666666666692,0.6155365114298751,2.6945012532892263,-1.7525468406371654,-0.15211489837961895,3.0531133177191805e-16,1.98549789234056
0.2208333333333336,0.6082375909236952,2.6936974201749213,-1.7517409214831645,-0.19291994743316182,3.0531133177191805e-16,1.9522368406597654
0.22500000000000028,0.6009420307578182,2.6927236446362746,-1.7509344398104882,-0.23370612927518514,3.885780586188048e-16,1.8962005755436602
0.22916666666666696,0.5936498344075385,2.6915800055832126,-1.7501271240671108,-0.2744733727349071,2.7755575615628914e-16,1.8151190586572827
0.23333333333333364,0.5863610064676547,2.690266582299754,-1.7493187055721264,-0.31522158803004285,2.498001805406602e-16,1.720583380194752
0.23750000000000032,0.5790755526388585,2.68878345452023,-1.7485089189110967,-0.3559506670858248,3.0531133177191805e-16,1.6184662705259194
0.241666666666667,0.5717934797125617,2.6871307025039948,-1.7476975023112398,-0.39666048389637704,2.498001805406602e-16,1.5135788102604169
0.24583333333333368,0.5645147955542529,2.685308407108473,-1.7468841979941059,-0.4373508949251376,2.498001805406602e-16,1.409801357079076
0.25000000000000033,0.5572395090854873,2.683316649860387,-1.7460687525037528,-0.4780217395407234,2.498001805406602e-16,1.3101654740244064
0.254166666666667,0.5499676302646171,2.6811555130250353,-1.745250917008823,-0.5186728404844096,1.942890293094024e-16,1.2169344976243832
0.25833333333333364,0.5426991700663784,2.6788250796735134,-1.7444304475773185,-0.5593040043652466,1.6653345369377348e-16,1.1317096220504148
